parentid,childid,relation,order
9302ac45,bff4f6b1,is_a,0
9302ac45,69733a27,is_a,0
e347e46e,78cdf642,is_a,0
e347e46e,9f836c10,is_a,0
e347e46e,c24676f4,is_a,0
e347e46e,b0cf9166,is_a,0
e347e46e,784081cf,is_a,0
45f0532c,d7cb3081,is_a,0
45f0532c,9ce5fd9b,is_a,0
45f0532c,a2aa96be,is_a,0
45f0532c,6c78c7cd,is_a,0
45f0532c,173a6849,is_a,0
b562cad9,1dc159df,is_a,0
b562cad9,f22fe109,is_a,0
b562cad9,e84056b2,is_a,0
b562cad9,799c938d,is_a,0
b562cad9,0240856b,is_a,0
b562cad9,57684e96,is_a,0
b562cad9,a1ed7d9d,is_a,0
b562cad9,ce83c30d,is_a,0
b562cad9,c24676f4,is_a,0
e171ee71,90a20070,is_a,0
e171ee71,0f5160bb,is_a,0
e171ee71,096a43af,is_a,0
e171ee71,5cb55d9c,is_a,0
e171ee71,ce3b1b9f,is_a,0
e171ee71,efae272a,is_a,0
e171ee71,9fb6eb61,is_a,0
e171ee71,88310f89,is_a,0
e171ee71,2da8f22a,is_a,0
e171ee71,d4c468ac,is_a,0
bb2ceeda,9dcffdcb,is_a,0
bb2ceeda,3cb101a5,is_a,0
bb2ceeda,b9ac412f,is_a,0
bb2ceeda,ebce3e90,is_a,0
bb2ceeda,ccd8e77b,is_a,0
998301fe,04d9cbdd,is_a,0
998301fe,0e546895,is_a,0
998301fe,e7a31b7c,is_a,0
998301fe,739e96b5,is_a,0
998301fe,88a38656,is_a,0
998301fe,8564dbcc,is_a,0
2f1eaf83,fccf2050,is_a,0
2f1eaf83,eb0da99d,is_a,0
2f1eaf83,e84e1450,is_a,0
2f1eaf83,0bd8cc6a,is_a,0
2f1eaf83,4a80f93d,is_a,0
2f1eaf83,4826894f,is_a,0
2f1eaf83,97f18dd7,is_a,0
2f1eaf83,d1251102,is_a,0
2f1eaf83,0f522a8c,is_a,0
2f1eaf83,067f56f6,is_a,0
85483233,9cf2cb91,is_a,0
85483233,d743e361,is_a,0
85483233,b277dd8c,is_a,0
85483233,13d7674d,is_a,0
85483233,6f00d8c7,is_a,0
85483233,893c0377,is_a,0
85483233,d4da9d48,is_a,0
85483233,7dcecdd0,is_a,0
b3b1a46d,59f81632,is_a,0
b3b1a46d,7fde774e,is_a,0
b3b1a46d,38a80e84,is_a,0
b3b1a46d,a57ae3d8,is_a,0
b3b1a46d,9aa123fb,is_a,0
b3b1a46d,c802f03a,is_a,0
b3b1a46d,abfe0742,is_a,0
d8f57bd6,06f4016f,is_a,0
d8f57bd6,ffd4e77b,is_a,0
d8f57bd6,ed01c2b4,is_a,0
d8f57bd6,c8ffb98c,is_a,0
d8f57bd6,ba224866,is_a,0
d8f57bd6,106e210d,is_a,0
d8f57bd6,547eb61d,is_a,0
d8f57bd6,ebc64e5b,is_a,0
98dabc7d,af138f75,is_a,0
98dabc7d,e446f95f,is_a,0
98dabc7d,faa92776,is_a,0
98dabc7d,c6cc6e7b,is_a,0
98dabc7d,42260b7c,is_a,0
c1116d1a,a650f840,is_a,0
c1116d1a,1cf7444b,is_a,0
c1116d1a,5f3f2c94,is_a,0
c1116d1a,65e1956a,is_a,0
c1116d1a,9c516c8f,is_a,0
c1116d1a,42c3456a,is_a,0
c1116d1a,81e60d23,is_a,0
c1116d1a,b3e92a00,is_a,0
c1116d1a,700e05fa,is_a,0
c1116d1a,a68a3c38,is_a,0
a4e8257a,c8e6fff1,is_a,0
a4e8257a,80fbe377,is_a,0
a4e8257a,1fe30648,is_a,0
a4e8257a,75e2ecc6,is_a,0
a4e8257a,619469a5,is_a,0
a4e8257a,c24114ed,is_a,0
a4e8257a,ab53014b,is_a,0
a4e8257a,d594ab0b,is_a,0
a4e8257a,69f62f97,is_a,0
a4e8257a,5d825dc3,is_a,0
a4e8257a,52523288,is_a,0
a4e8257a,eb0da99d,is_a,0
a4e8257a,65c9ad2c,is_a,0
a4e8257a,e0a06b12,is_a,0
a4e8257a,d8e89510,is_a,0
a2ac263b,e9938765,is_a,0
a2ac263b,d5881b3d,is_a,0
a2ac263b,8decfd86,is_a,0
a2ac263b,922db9fa,is_a,0
a2ac263b,d1456e0c,is_a,0
a2ac263b,ceaef525,is_a,0
a2ac263b,6cca2b7f,is_a,0
a2ac263b,3089fcd0,is_a,0
c3f639e1,c86037bd,is_a,0
c3f639e1,423b4e3e,is_a,0
c3f639e1,49f9cd47,is_a,0
c3f639e1,d60ba25b,is_a,0
c3f639e1,e02f8820,is_a,0
c3f639e1,58171072,is_a,0
c3f639e1,04ba2014,is_a,0
c3f639e1,65f704f3,is_a,0
c3f639e1,6c1c7c95,is_a,0
c3f639e1,9a94454b,is_a,0
601b1685,8418a860,is_a,0
601b1685,e0026bd5,is_a,0
601b1685,9a94454b,is_a,0
601b1685,8bbc41ce,is_a,0
601b1685,e69ceb59,is_a,0
601b1685,170d8e1f,is_a,0
601b1685,7888c205,is_a,0
601b1685,f29dafbe,is_a,0
601b1685,062beb59,is_a,0
601b1685,a3a1689f,is_a,0
601b1685,5022729e,is_a,0
601b1685,b5e45475,is_a,0
601b1685,e37aed0f,is_a,0
601b1685,70ae74c6,is_a,0
601b1685,e11b1e42,is_a,0
e6c6d8b1,a35ac8b8,is_a,0
e6c6d8b1,8e299b17,is_a,0
e6c6d8b1,542deb5a,is_a,0
e6c6d8b1,6b62da3e,is_a,0
e6c6d8b1,a5cb31b9,is_a,0
babc4da2,048f503c,is_a,0
babc4da2,f66b437e,is_a,0
babc4da2,89028877,is_a,0
babc4da2,81ab13ea,is_a,0
babc4da2,c0258059,is_a,0
babc4da2,1b13e1a1,is_a,0
babc4da2,0855acfd,is_a,0
15d46207,4c3546e4,is_a,0
15d46207,c47b2357,is_a,0
15d46207,869c6681,is_a,0
15d46207,b772ddad,is_a,0
15d46207,4b372b4f,is_a,0
15d46207,218cf7f5,is_a,0
7ac29526,b96448b1,is_a,0
7ac29526,6cf53def,is_a,0
7ac29526,5ce756f4,is_a,0
7ac29526,c7577809,is_a,0
7ac29526,fb1d37a5,is_a,0
7ac29526,2dca76ed,is_a,0
7ac29526,2857e0d9,is_a,0
7ac29526,a35b78ed,is_a,0
7ac29526,b75d5e58,is_a,0
7ac29526,092c990a,is_a,0
7ac29526,d4fde9d5,is_a,0
7ac29526,15d46207,is_a,0
7ac29526,b70a6b0f,is_a,0
7ac29526,591323ef,is_a,0
7ac29526,fe4e3349,is_a,0
7ac29526,0bae0d02,is_a,0
7ac29526,b20f3427,is_a,0
7ac29526,98c07b0c,is_a,0
7ac29526,c445d82d,is_a,0
7ac29526,6dc02fc6,is_a,0
7ac29526,a3ab7416,is_a,0
7ac29526,4677a788,is_a,0
7ac29526,06ffe741,is_a,0
7ac29526,38dc82cc,is_a,0
c8247a17,ef9a3d44,is_a,0
c8247a17,274df503,is_a,0
c8247a17,4229cd03,is_a,0
c8247a17,f5c1af69,is_a,0
c8247a17,efc75232,is_a,0
c8247a17,2d8a6156,is_a,0
c8247a17,0d1be074,is_a,0
c8247a17,fbfc8188,is_a,0
c8247a17,a8853a59,is_a,0
c8247a17,85fb896e,is_a,0
5fb2817e,f396724f,is_a,0
5fb2817e,c44f9bcd,is_a,0
5fb2817e,06f243e6,is_a,0
5fb2817e,0619e147,is_a,0
5fb2817e,dfecfebc,is_a,0
5fb2817e,bde8c2c8,is_a,0
5fb2817e,c1e4a479,is_a,0
5fb2817e,eefdef44,is_a,0
5fb2817e,d17c0e54,is_a,0
5fb2817e,063fa8be,is_a,0
b772ddad,ded30d90,is_a,0
b772ddad,8c797d44,is_a,0
b772ddad,879b65fe,is_a,0
b772ddad,055de042,is_a,0
b772ddad,81d0b037,is_a,0
b772ddad,ad807f6d,is_a,0
b772ddad,c5fea872,is_a,0
289cf45a,f398da7b,is_a,0
289cf45a,491dc5b6,is_a,0
289cf45a,d86313bf,is_a,0
289cf45a,9c0adfdc,is_a,0
289cf45a,f7c55f58,is_a,0
289cf45a,1b19a996,is_a,0
90d473d1,da8009d8,is_a,0
90d473d1,922f8e27,is_a,0
90d473d1,105f1afb,is_a,0
90d473d1,9758fbae,is_a,0
90d473d1,8140c259,is_a,0
90d473d1,32c01226,is_a,0
90d473d1,739c6332,is_a,0
90d473d1,d2f7be61,is_a,0
90d473d1,58171072,is_a,0
90d473d1,a3834c98,is_a,0
5757c753,c47b58f3,is_a,0
5757c753,6f853a9d,is_a,0
5757c753,85eec3a0,is_a,0
5757c753,b39229be,is_a,0
5757c753,efbf75a0,is_a,0
5757c753,78973c96,is_a,0
5757c753,6cbe7085,is_a,0
5757c753,5095512c,is_a,0
5757c753,b565e3c3,is_a,0
5757c753,954502b5,is_a,0
5757c753,cea6b626,is_a,0
5757c753,ca8759a2,is_a,0
bd361b52,7c57fac0,is_a,0
bd361b52,cc23a830,is_a,0
bd361b52,d6d474d5,is_a,0
bd361b52,a291b642,is_a,0
bd361b52,bd2d267d,is_a,0
bd361b52,8cd1f39f,is_a,0
bd361b52,a22c2dbf,is_a,0
bd361b52,baefe6e2,is_a,0
bd361b52,44b473ba,is_a,0
bd361b52,f9a85a17,is_a,0
bd361b52,cc8c731f,is_a,0
bd361b52,2ffbc531,is_a,0
bd361b52,9b4d530c,is_a,0
4229cd03,d8c6767b,is_a,0
4229cd03,c94e6071,is_a,0
4229cd03,c304e0c9,is_a,0
4229cd03,e7c8331a,is_a,0
4229cd03,37ef24a9,is_a,0
4229cd03,6da108b0,is_a,0
4229cd03,7e56143c,is_a,0
4229cd03,2e7c7e55,is_a,0
4229cd03,cc4b434a,is_a,0
4229cd03,b8ad0f19,is_a,0
2bf4ed43,c38bec65,is_a,0
2bf4ed43,3dce8b45,is_a,0
2bf4ed43,5188bbcf,is_a,0
2bf4ed43,5e10d3ea,is_a,0
2bf4ed43,9f4613de,is_a,0
2bf4ed43,9328db34,is_a,0
2bf4ed43,36674ad6,is_a,0
2afbebce,923a1d83,is_a,0
2afbebce,c6e35bdb,is_a,0
2afbebce,21724156,is_a,0
2afbebce,59c38e4c,is_a,0
2afbebce,4d281e9b,is_a,0
2afbebce,54717a9f,is_a,0
2afbebce,f89c75da,is_a,0
2afbebce,d309c0f2,is_a,0
7719e615,b42a1020,is_a,0
7719e615,48b077f0,is_a,0
7719e615,0067d641,is_a,0
7719e615,2463d19a,is_a,0
7719e615,973e6bcb,is_a,0
7719e615,4229cd03,is_a,0
7719e615,d674f1ba,is_a,0
7719e615,49bcc54d,is_a,0
7719e615,784064d1,is_a,0
7719e615,60dbc428,is_a,0
7719e615,257f898b,is_a,0
7719e615,1fa284ee,is_a,0
7719e615,4e2aa577,is_a,0
7719e615,4726e366,is_a,0
7719e615,c2963998,is_a,0
8a8929e4,41f87dab,is_a,0
8a8929e4,dfc85952,is_a,0
8a8929e4,5450ef99,is_a,0
8a8929e4,ac9bdf64,is_a,0
8a8929e4,322a14c2,is_a,0
8a8929e4,5677f2af,is_a,0
8a8929e4,3b370964,is_a,0
8a8929e4,5e30433c,is_a,0
873d37a8,da8009d8,is_a,0
873d37a8,8f1755b0,is_a,0
873d37a8,c707bcfc,is_a,0
873d37a8,ad9a8c5b,is_a,0
873d37a8,2792ab0d,is_a,0
873d37a8,4229cd03,is_a,0
873d37a8,4e2aa577,is_a,0
873d37a8,f1282c2b,is_a,0
873d37a8,a2624ff8,is_a,0
873d37a8,ff842903,is_a,0
873d37a8,784064d1,is_a,0
873d37a8,043b2a70,is_a,0
873d37a8,d67dbb17,is_a,0
a6d01b56,f7f03aa6,is_a,0
a6d01b56,4229cd03,is_a,0
a6d01b56,da8009d8,is_a,0
a6d01b56,e808ebab,is_a,0
a6d01b56,0f0e0d23,is_a,0
a6d01b56,a84017c8,is_a,0
a6d01b56,e395c7ed,is_a,0
a6d01b56,fbfc8188,is_a,0
a6d01b56,e2bc72da,is_a,0
a6d01b56,55d2d5ee,is_a,0
a6d01b56,4726e366,is_a,0
a6d01b56,903c7e9e,is_a,0
6fcb13e6,6cbe7085,is_a,0
6fcb13e6,f6002be0,is_a,0
6fcb13e6,aac01a17,is_a,0
6fcb13e6,13905726,is_a,0
6fcb13e6,8663083b,is_a,0
6fcb13e6,974b717d,is_a,0
6fcb13e6,fae9346d,is_a,0
6fcb13e6,626a0ec3,is_a,0
6fcb13e6,ab1d4a4e,is_a,0
6fcb13e6,600343e0,is_a,0
6fcb13e6,60b30c71,is_a,0
6fcb13e6,30beb1f8,is_a,0
6fcb13e6,12fc1bb3,is_a,0
6fcb13e6,2142aeca,is_a,0
626a0ec3,d82a141b,is_a,0
626a0ec3,c2224358,is_a,0
626a0ec3,fdf05a88,is_a,0
626a0ec3,6cbe7085,is_a,0
626a0ec3,974b717d,is_a,0
626a0ec3,f90d67fe,is_a,0
626a0ec3,8d79d129,is_a,0
626a0ec3,7f862aa9,is_a,0
626a0ec3,30beb1f8,is_a,0
626a0ec3,96504a46,is_a,0
fbfc8188,fe0fae85,is_a,0
fbfc8188,72bd9881,is_a,0
fbfc8188,87860cfa,is_a,0
fbfc8188,ed4fc3bc,is_a,0
fbfc8188,7788352d,is_a,0
fbfc8188,52798698,is_a,0
fbfc8188,5caf481a,is_a,0
fbfc8188,ff79d5fc,is_a,0
fbfc8188,f2a9887a,is_a,0
fbfc8188,d9ffdf29,is_a,0
46a31093,a2489254,is_a,0
46a31093,9b3bb154,is_a,0
46a31093,1143938a,is_a,0
46a31093,f19a465e,is_a,0
46a31093,88081ddf,is_a,0
46a31093,d2242506,is_a,0
46a31093,43393745,is_a,0
46a31093,88afe59d,is_a,0
46a31093,69e20c85,is_a,0
46a31093,6737c027,is_a,0
81dd6d07,901bccb7,is_a,0
81dd6d07,47880b6b,is_a,0
81dd6d07,281968db,is_a,0
81dd6d07,aeceed50,is_a,0
81dd6d07,400bad96,is_a,0
81dd6d07,37a0758d,is_a,0
81dd6d07,a3b9c62e,is_a,0
81dd6d07,28af5fed,is_a,0
81dd6d07,94a382f9,is_a,0
81dd6d07,844fff52,is_a,0
0da35fe5,26c56c73,is_a,0
0da35fe5,caaca576,is_a,0
0da35fe5,64c90fe2,is_a,0
0da35fe5,ce4d7c85,is_a,0
0da35fe5,b4200532,is_a,0
0da35fe5,49ad8569,is_a,0
0da35fe5,e12e0dc0,is_a,0
0da35fe5,03e27c2a,is_a,0
0da35fe5,d3b17c68,is_a,0
46b081c9,ff4a091e,is_a,0
46b081c9,6a0011b8,is_a,0
46b081c9,b934df7a,is_a,0
46b081c9,84f77c4a,is_a,0
46b081c9,cd8b4d78,is_a,0
46b081c9,5cc4d05d,is_a,0
46b081c9,b7c96116,is_a,0
46b081c9,5b001dd2,is_a,0
46b081c9,2a04bc58,is_a,0
46b081c9,9f4613de,is_a,0
67df63c5,17f3cf52,is_a,0
67df63c5,47416dc3,is_a,0
67df63c5,7b00696a,is_a,0
67df63c5,78263d90,is_a,0
67df63c5,753cb367,is_a,0
67df63c5,3853cb5c,is_a,0
67df63c5,2e7f6f1d,is_a,0
67df63c5,18e858b2,is_a,0
67df63c5,a82a1ab5,is_a,0
67df63c5,1286e9fc,is_a,0
c51c57c7,fe0fae85,is_a,0
c51c57c7,72bd9881,is_a,0
c51c57c7,87860cfa,is_a,0
c51c57c7,ed4fc3bc,is_a,0
c51c57c7,7788352d,is_a,0
c51c57c7,ff79d5fc,is_a,0
c51c57c7,137ee11c,is_a,0
c51c57c7,849d2f41,is_a,0
c51c57c7,61565bd2,is_a,0
c51c57c7,ac44cfdc,is_a,0
7162e10f,d6edbc96,is_a,0
7162e10f,912d3ebd,is_a,0
7162e10f,29983cde,is_a,0
7162e10f,e0ae09fe,is_a,0
7162e10f,5b77f27a,is_a,0
7162e10f,9bef3732,is_a,0
7162e10f,67cd7593,is_a,0
7162e10f,0a074f32,is_a,0
7162e10f,ca618d2e,is_a,0
7162e10f,b443255e,is_a,0
7162e10f,95cc4598,is_a,0
7162e10f,c2bcbcf4,is_a,0
02a48b71,e949bbda,is_a,0
02a48b71,56dac2f5,is_a,0
02a48b71,afacc66d,is_a,0
02a48b71,b3471545,is_a,0
02a48b71,8f5db0bf,is_a,0
02a48b71,a06322c9,is_a,0
02a48b71,bf597e08,is_a,0
02a48b71,50693216,is_a,0
02a48b71,3a73dde6,is_a,0
02a48b71,216d3bf3,is_a,0
7788352d,52a9e65f,is_a,0
7788352d,c9dcf2d4,is_a,0
7788352d,993fa915,is_a,0
7788352d,b74da250,is_a,0
7788352d,58d6b48c,is_a,0
7788352d,5bcee08d,is_a,0
7788352d,d9f52c10,is_a,0
7788352d,2bd11266,is_a,0
0d8090e9,fb636b55,is_a,0
0d8090e9,82fd63d3,is_a,0
0d8090e9,89aa5fe0,is_a,0
0d8090e9,f1b442bf,is_a,0
0d8090e9,144b3e0d,is_a,0
0d8090e9,80782f9d,is_a,0
0d8090e9,d163b855,is_a,0
0d8090e9,cb05d32d,is_a,0
0d8090e9,6cbe7085,is_a,0
0d8090e9,c6566339,is_a,0
a84120e1,494b827b,is_a,0
a84120e1,f0105596,is_a,0
a84120e1,61cd588c,is_a,0
a84120e1,dda0a875,is_a,0
a84120e1,ba935adc,is_a,0
a84120e1,d3d8ea99,is_a,0
01025d3c,f5d7b2b6,is_a,0
01025d3c,1c9897af,is_a,0
01025d3c,33f882f9,is_a,0
01025d3c,2d8ef8b7,is_a,0
01025d3c,f92419ea,is_a,0
01025d3c,accb5ce3,is_a,0
6f853a9d,144b3e0d,is_a,0
6f853a9d,80782f9d,is_a,0
6f853a9d,6da61db1,is_a,0
6f853a9d,1f94e647,is_a,0
6f853a9d,b39229be,is_a,0
6f853a9d,7c45dc9f,is_a,0
6f853a9d,73e353fa,is_a,0
6f853a9d,26a13d00,is_a,0
6f853a9d,3223e64a,is_a,0
9853b062,4bb440f1,is_a,0
9853b062,3607c1ac,is_a,0
9853b062,13e62696,is_a,0
9853b062,80782f9d,is_a,0
9853b062,cec3d8dd,is_a,0
9853b062,97358ad4,is_a,0
9853b062,ef3d2f5a,is_a,0
9853b062,e2e02546,is_a,0
cd3111e6,f8fddf11,is_a,0
cd3111e6,314dd172,is_a,0
cd3111e6,9cf25443,is_a,0
cd3111e6,13e62696,is_a,0
cd3111e6,bcae16ec,is_a,0
cd3111e6,e77eaa1e,is_a,0
cd3111e6,40a9a83c,is_a,0
cd3111e6,cd24ffaa,is_a,0
cd3111e6,4121e895,is_a,0
cd3111e6,f1daf995,is_a,0
cd3111e6,4f0be33e,is_a,0
cd3111e6,c041a0c6,is_a,0
cd3111e6,d7ba1965,is_a,0
cd3111e6,ef08449f,is_a,0
cd3111e6,7b3867b7,is_a,0
cd3111e6,16c3a9cb,is_a,0
cd3111e6,f256df49,is_a,0
cd3111e6,d4cd5152,is_a,0
cd3111e6,fe15a7ee,is_a,0
cd3111e6,e3d5b813,is_a,0
78973c96,c6860f86,is_a,0
78973c96,a3777968,is_a,0
78973c96,407346b0,is_a,0
78973c96,2ef39b01,is_a,0
78973c96,778104c5,is_a,0
78973c96,3746a352,is_a,0
78973c96,65629f67,is_a,0
78973c96,65cc53ea,is_a,0
78973c96,3c0e76d8,is_a,0
78973c96,488e06b5,is_a,0
78973c96,bd361b52,is_a,0
78973c96,73b40edb,is_a,0
78973c96,b576b81f,is_a,0
78973c96,2fa9f0cc,is_a,0
207ff205,72a64806,is_a,0
207ff205,b76cb3e7,is_a,0
207ff205,dbe99fd8,is_a,0
207ff205,8663083b,is_a,0
207ff205,cb4e447d,is_a,0
8a8b5dea,c579a8f5,is_a,0
8a8b5dea,0e746215,is_a,0
8a8b5dea,786815ea,is_a,0
8a8b5dea,d82a141b,is_a,0
8a8b5dea,98ef0098,is_a,0
8a8b5dea,3ea02cde,is_a,0
8a8b5dea,cc2f34a7,is_a,0
8a8b5dea,b1cb60d3,is_a,0
8a8b5dea,1f94e647,is_a,0
8a8b5dea,d2cf12a3,is_a,0
8a8b5dea,af27f8b0,is_a,0
8a8b5dea,48956063,is_a,0
bbc6bbe9,c7375a17,is_a,0
bbc6bbe9,e86cd000,is_a,0
bbc6bbe9,8c825328,is_a,0
bbc6bbe9,267ed343,is_a,0
bbc6bbe9,84d4d040,is_a,0
bbc6bbe9,94f98719,is_a,0
bbc6bbe9,6895590d,is_a,0
bbc6bbe9,7e6db675,is_a,0
bbc6bbe9,d10d1947,is_a,0
bbc6bbe9,c8787447,is_a,0
eb6890df,65c9f7ad,is_a,0
eb6890df,f59ba46f,is_a,0
eb6890df,2f3b4d05,is_a,0
eb6890df,795c4302,is_a,0
eb6890df,6cbe7085,is_a,0
eb6890df,9dfbba8f,is_a,0
eb6890df,f8ac669d,is_a,0
eb6890df,e2971e5f,is_a,0
eb6890df,c7d09a9f,is_a,0
7a985002,ea918732,is_a,0
7a985002,c7d09a9f,is_a,0
7a985002,c28ddcdd,is_a,0
7a985002,45f3b4f2,is_a,0
7a985002,2cef3f5b,is_a,0
7a985002,e1992c2d,is_a,0
7a985002,6bc69ae1,is_a,0
7a985002,a50ab609,is_a,0
7a985002,dc8ade3e,is_a,0
264294f4,4d5806e0,is_a,0
264294f4,6e4a6e78,is_a,0
264294f4,92a0d9dd,is_a,0
264294f4,4d357c8f,is_a,0
264294f4,e59e7c6b,is_a,0
264294f4,3ac32b1b,is_a,0
264294f4,aab2c34a,is_a,0
bf8e3231,4020c698,is_a,0
bf8e3231,d2526db6,is_a,0
bf8e3231,ee35558f,is_a,0
bf8e3231,a360cb77,is_a,0
bf8e3231,695ff81d,is_a,0
bf8e3231,b435fa38,is_a,0
bf8e3231,2dc9469a,is_a,0
bf8e3231,4e418bb6,is_a,0
bf8e3231,917ef4ce,is_a,0
bf8e3231,cdadc8c0,is_a,0
ca9a3114,97d1bb3e,is_a,0
ca9a3114,95a17166,is_a,0
ca9a3114,744b8fc5,is_a,0
ca9a3114,aaaa9396,is_a,0
ca9a3114,0375eedd,is_a,0
ca9a3114,3365fceb,is_a,0
ca9a3114,ba70caea,is_a,0
ca9a3114,5a986156,is_a,0
ca9a3114,eb1e30c1,is_a,0
ca9a3114,3cd0c01f,is_a,0
e2971e5f,5d5a8b64,is_a,0
e2971e5f,30153337,is_a,0
e2971e5f,0122e5e9,is_a,0
e2971e5f,1fc6faef,is_a,0
e2971e5f,964c7a46,is_a,0
e2971e5f,aab2c34a,is_a,0
e2971e5f,92a0d9dd,is_a,0
e2971e5f,944cd65f,is_a,0
e2971e5f,ca33e180,is_a,0
6bc69ae1,6e4a6e78,is_a,0
6bc69ae1,91c52de1,is_a,0
6bc69ae1,922d121d,is_a,0
6bc69ae1,5f733f14,is_a,0
6bc69ae1,ba3e3ede,is_a,0
6bc69ae1,801025ca,is_a,0
6bc69ae1,02d89f2f,is_a,0
e1992c2d,752074d9,is_a,0
e1992c2d,beffe3b2,is_a,0
e1992c2d,c8787447,is_a,0
e1992c2d,b40bd618,is_a,0
e1992c2d,02aa2c1a,is_a,0
e1992c2d,8e0cb35a,is_a,0
e1992c2d,3bf567fa,is_a,0
e1992c2d,27e9ef57,is_a,0
e1992c2d,4e418bb6,is_a,0
e1992c2d,c860281f,is_a,0
50693216,48fc067b,is_a,0
50693216,d9723a7c,is_a,0
50693216,0b334c87,is_a,0
50693216,12fc1bb3,is_a,0
50693216,beffe3b2,is_a,0
50693216,b40bd618,is_a,0
50693216,ee35558f,is_a,0
50693216,21f61ec4,is_a,0
50693216,45f3b4f2,is_a,0
50693216,2514a289,is_a,0
50693216,62703900,is_a,0
7fffc71f,facac939,is_a,0
7fffc71f,3922704a,is_a,0
7fffc71f,27b68600,is_a,0
7fffc71f,a4fb8fc9,is_a,0
7fffc71f,311d5b86,is_a,0
7fffc71f,1d215a25,is_a,0
7fffc71f,796046f0,is_a,0
7fffc71f,8e013312,is_a,0
7fffc71f,d25e58e0,is_a,0
7fffc71f,27afd93c,is_a,0
7fffc71f,2f94baf2,is_a,0
7fffc71f,cffbce0b,is_a,0
fc89479b,1bde24bf,is_a,0
fc89479b,e2526d7d,is_a,0
fc89479b,758db089,is_a,0
fc89479b,bbed823c,is_a,0
fc89479b,d1ccde06,is_a,0
fc89479b,75d64488,is_a,0
fc89479b,057c8dbb,is_a,0
fc89479b,9c5e7d12,is_a,0
d82a141b,cf17a299,is_a,0
d82a141b,af51ff33,is_a,0
d82a141b,b9faf56f,is_a,0
d82a141b,ee13e35d,is_a,0
d82a141b,900537b7,is_a,0
d82a141b,3bfd643b,is_a,0
d82a141b,44792bd8,is_a,0
5d6edced,7fffc71f,is_a,0
5d6edced,011ba39e,is_a,0
5d6edced,22c45212,is_a,0
5d6edced,72bb6ebd,is_a,0
5d6edced,99178dbe,is_a,0
88c97a9e,e1267177,is_a,0
88c97a9e,162cb40b,is_a,0
88c97a9e,0a7abc3a,is_a,0
88c97a9e,260859a6,is_a,0
88c97a9e,10ce19e9,is_a,0
0f7dcdd1,5a02e722,is_a,0
0f7dcdd1,b09d7d9e,is_a,0
0f7dcdd1,1b95a0fa,is_a,0
0f7dcdd1,9e2cb22c,is_a,0
0f7dcdd1,b47cc8fb,is_a,0
0f7dcdd1,ee13e35d,is_a,0
0f7dcdd1,175575f7,is_a,0
0f7dcdd1,eddbd57f,is_a,0
0f7dcdd1,af51ff33,is_a,0
0f7dcdd1,7159c53b,is_a,0
0b59b1fe,0fba2722,is_a,0
0b59b1fe,abbe6c57,is_a,0
0b59b1fe,6e195a70,is_a,0
0b59b1fe,5a2f0332,is_a,0
0b59b1fe,34a428f8,is_a,0
0b59b1fe,09a0b6b2,is_a,0
0b59b1fe,d1f6365b,is_a,0
0b59b1fe,85cd4f73,is_a,0
6e7f5d1f,0d07910c,is_a,0
6e7f5d1f,4940a195,is_a,0
6e7f5d1f,7c5d7b33,is_a,0
6e7f5d1f,26342bf3,is_a,0
6e7f5d1f,6909a8f4,is_a,0
6e7f5d1f,ab93c15b,is_a,0
6e7f5d1f,bed93941,is_a,0
6e7f5d1f,a1294693,is_a,0
6e7f5d1f,d8db8caa,is_a,0
6e7f5d1f,cd3bc94d,is_a,0
6e7f5d1f,a6563a21,is_a,0
6e7f5d1f,bcc26684,is_a,0
6e7f5d1f,1811d797,is_a,0
6e7f5d1f,c5144c55,is_a,0
6e7f5d1f,f7a2bfee,is_a,0
dc252f7a,27d5f3eb,is_a,0
dc252f7a,60b8268a,is_a,0
dc252f7a,d4c5d5cf,is_a,0
dc252f7a,3153d3d4,is_a,0
dc252f7a,d8a71368,is_a,0
dc252f7a,647a567d,is_a,0
dc252f7a,af99d537,is_a,0
dc252f7a,e3eff319,is_a,0
dc252f7a,910ac818,is_a,0
dc252f7a,ac335e9c,is_a,0
2f3b4d05,c898d670,is_a,0
2f3b4d05,39739d91,is_a,0
2f3b4d05,56514a6f,is_a,0
2f3b4d05,dd76070e,is_a,0
2f3b4d05,cb2a6b1b,is_a,0
2f3b4d05,b34c51c1,is_a,0
2f3b4d05,3f5f5abe,is_a,0
2f3b4d05,9441e276,is_a,0
2f3b4d05,4b1ad335,is_a,0
2f3b4d05,19526cac,is_a,0
2f3b4d05,c25ebaf6,is_a,0
2f3b4d05,747358ac,is_a,0
d9729b9a,484b144f,is_a,0
d9729b9a,1efed54e,is_a,0
d9729b9a,fd8fad11,is_a,0
d9729b9a,85b79c5d,is_a,0
d9729b9a,374826ef,is_a,0
d9729b9a,2f5011c7,is_a,0
d9729b9a,5717d879,is_a,0
626ba881,55a3795f,is_a,0
626ba881,c5db087a,is_a,0
626ba881,a40bfd04,is_a,0
626ba881,fe782be4,is_a,0
626ba881,993e63d2,is_a,0
626ba881,282d4c15,is_a,0
626ba881,261fd776,is_a,0
626ba881,e13c6029,is_a,0
626ba881,92b345ac,is_a,0
626ba881,0ff73c9a,is_a,0
626ba881,d07e25e9,is_a,0
626ba881,02f53772,is_a,0
626ba881,3471aaba,is_a,0
