id,topic,path,depth
1dd720c0,BF theory,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Topological field theory > BF theory,6
23a452ff,Extended TQFT,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Topological field theory > Extended TQFT,6
321fd324,Topological gravity,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Topological field theory > Topological gravity,6
08644241,State-sum models,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Topological field theory > State-sum models,6
3623336e,Anomalies in TQFT,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Topological field theory > Anomalies in TQFT,6
b3ef5a96,Cobordism hypothesis,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Topological field theory > Cobordism hypothesis,6
d2d1eef6,Higher-form symmetries,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Topological field theory > Higher-form symmetries,6
49cda949,Invertible TQFT,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Topological field theory > Invertible TQFT,6
f1d1d7f2,Modular tensor categories,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Topological field theory > Modular tensor categories,6
5e6f0aef,Euclidean lattice QFT,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Lattice field theory > Euclidean lattice QFT,6
9d9b6caf,Lattice gauge theory,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Lattice field theory > Lattice gauge theory,6
8c8ee00e,Fermion discretization,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Lattice field theory > Fermion discretization,6
951011d3,Lattice actions,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Lattice field theory > Lattice actions,6
c7322cf9,Monte Carlo algorithms,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Lattice field theory > Monte Carlo algorithms,6
126a13be,Renormalization on lattice,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Lattice field theory > Renormalization on lattice,6
559cb9c7,Continuum extrapolation,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Lattice field theory > Continuum extrapolation,6
60835a47,Finite volume effects,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Lattice field theory > Finite volume effects,6
3f52ae30,Symanzik improvement,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Lattice field theory > Symanzik improvement,6
1fb047da,Topological sectors,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Lattice field theory > Topological sectors,6
008c43ff,Observables and operators,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Lattice field theory > Observables and operators,6
3d0b9521,Finite temperature,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Lattice field theory > Finite temperature,6
7b84cb8d,Dynamical fermions,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Lattice field theory > Dynamical fermions,6
28ccc14c,Tree amplitudes,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Scattering amplitudes > Tree amplitudes,6
d694d0e0,Loop amplitudes,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Scattering amplitudes > Loop amplitudes,6
0917556d,S-matrix theory,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Scattering amplitudes > S-matrix theory,6
7380ee9b,On-shell methods,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Scattering amplitudes > On-shell methods,6
bf204a2d,Soft theorems,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Scattering amplitudes > Soft theorems,6
12ba0943,Color ordering,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Scattering amplitudes > Color ordering,6
e12ec40a,Unitarity methods,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Scattering amplitudes > Unitarity methods,6
a576c4bc,Superfields,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Supersymmetric QFT > Superfields,6
73861bea,Superpotentials,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Supersymmetric QFT > Superpotentials,6
813ca934,SUSY Breaking,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Supersymmetric QFT > SUSY Breaking,6
fac752bb,Supergravity,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Supersymmetric QFT > Supergravity,6
2e12d0c7,Extended SUSY,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Supersymmetric QFT > Extended SUSY,6
3927c100,BRST Cohomology,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > BRST quantization > BRST Cohomology,6
77e99754,Anomaly Cancellation,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > BRST quantization > Anomaly Cancellation,6
0b365508,Operator Algebras,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Algebraic QFT > Operator Algebras,6
8978cb1b,Haag-Kastler Axioms,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Algebraic QFT > Haag-Kastler Axioms,6
fccfb820,Local Observables,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Algebraic QFT > Local Observables,6
47baeeb0,Modular Theory,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Algebraic QFT > Modular Theory,6
175a67f2,Conformal Nets,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Algebraic QFT > Conformal Nets,6
55354830,Imaginary-time formalism,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Finite-temperature QFT > Imaginary-time formalism,6
c045e7b1,Real-time formalism,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Finite-temperature QFT > Real-time formalism,6
ece7f1a0,Thermal Green functions,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Finite-temperature QFT > Thermal Green functions,6
220a6ce2,KMS condition,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Finite-temperature QFT > KMS condition,6
b5c3debd,Matsubara frequencies,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Finite-temperature QFT > Matsubara frequencies,6
ccfad9a5,Thermal perturbation theory,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Finite-temperature QFT > Thermal perturbation theory,6
9fa27706,Hard thermal loops,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Finite-temperature QFT > Hard thermal loops,6
1dff0e94,Screening masses,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Finite-temperature QFT > Screening masses,6
9df95a68,Finite-T renormalization,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Finite-temperature QFT > Finite-T renormalization,6
24e384d1,Thermal effective action,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Finite-temperature QFT > Thermal effective action,6
618e2288,Thermal spectral functions,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Finite-temperature QFT > Thermal spectral functions,6
32065a6c,Thermal path integral,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Finite-temperature QFT > Thermal path integral,6
aa09e422,Finite-density extension,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Finite-temperature QFT > Finite-density extension,6
5429040c,Lattice finite-T QCD,Physical Sciences > Physics > Particle Physics > Quantum Field Theory > Finite-temperature QFT > Lattice finite-T QCD,6
0267cde6,Up Quark,Physical Sciences > Physics > Particle Physics > Elementary Particles > Quarks > Up Quark,6
deaf3e14,Down Quark,Physical Sciences > Physics > Particle Physics > Elementary Particles > Quarks > Down Quark,6
3fe24064,Charm Quark,Physical Sciences > Physics > Particle Physics > Elementary Particles > Quarks > Charm Quark,6
4eef1733,Strange Quark,Physical Sciences > Physics > Particle Physics > Elementary Particles > Quarks > Strange Quark,6
8adec917,Top Quark,Physical Sciences > Physics > Particle Physics > Elementary Particles > Quarks > Top Quark,6
01bdf1f8,Bottom Quark,Physical Sciences > Physics > Particle Physics > Elementary Particles > Quarks > Bottom Quark,6
fc1ec262,Electron,Physical Sciences > Physics > Particle Physics > Elementary Particles > Leptons > Electron,6
52a212f6,Muon,Physical Sciences > Physics > Particle Physics > Elementary Particles > Leptons > Muon,6
7bc59c04,Tau,Physical Sciences > Physics > Particle Physics > Elementary Particles > Leptons > Tau,6
4685f283,Muon Neutrino,Physical Sciences > Physics > Particle Physics > Elementary Particles > Leptons > Muon Neutrino,6
4ea68def,Tau Neutrino,Physical Sciences > Physics > Particle Physics > Elementary Particles > Leptons > Tau Neutrino,6
7f5d8d33,Photon,Physical Sciences > Physics > Particle Physics > Elementary Particles > Gauge Bosons > Photon,6
0429061f,Z Boson,Physical Sciences > Physics > Particle Physics > Elementary Particles > Gauge Bosons > Z Boson,6
3d70d97b,Gluon,Physical Sciences > Physics > Particle Physics > Elementary Particles > Gauge Bosons > Gluon,6
47293c74,Graviton,Physical Sciences > Physics > Particle Physics > Elementary Particles > Gauge Bosons > Graviton,6
b42b23aa,Higgs Potential,Physical Sciences > Physics > Particle Physics > Elementary Particles > Higgs Boson > Higgs Potential,6
33f4288b,Vacuum Expectation Value,Physical Sciences > Physics > Particle Physics > Elementary Particles > Higgs Boson > Vacuum Expectation Value,6
7a064162,Higgs Discovery,Physical Sciences > Physics > Particle Physics > Elementary Particles > Higgs Boson > Higgs Discovery,6
958ad7c2,Higgs Decay Modes,Physical Sciences > Physics > Particle Physics > Elementary Particles > Higgs Boson > Higgs Decay Modes,6
29b1c3da,Antileptons,Physical Sciences > Physics > Particle Physics > Elementary Particles > Antiparticles > Antileptons,6
a6a7be44,Antiquarks,Physical Sciences > Physics > Particle Physics > Elementary Particles > Antiparticles > Antiquarks,6
34eeb59b,Antihadrons,Physical Sciences > Physics > Particle Physics > Elementary Particles > Antiparticles > Antihadrons,6
cf00e6f3,Antiparticle Production,Physical Sciences > Physics > Particle Physics > Elementary Particles > Antiparticles > Antiparticle Production,6
22d2ee10,Positronium,Physical Sciences > Physics > Particle Physics > Elementary Particles > Antiparticles > Positronium,6
b3e1113b,Gravitational force,Physical Sciences > Physics > Particle Physics > Particle Interactions > Fundamental forces > Gravitational force,6
537c46c0,Unified theories,Physical Sciences > Physics > Particle Physics > Particle Interactions > Fundamental forces > Unified theories,6
828710a9,Yang–Mills theories,Physical Sciences > Physics > Particle Physics > Particle Interactions > Gauge interactions > Yang–Mills theories,6
f5a217d2,Electroweak force,Physical Sciences > Physics > Particle Physics > Particle Interactions > Gauge interactions > Electroweak force,6
cb19ffc6,Non-Abelian groups,Physical Sciences > Physics > Particle Physics > Particle Interactions > Gauge interactions > Non-Abelian groups,6
505b0423,Abelian gauge,Physical Sciences > Physics > Particle Physics > Particle Interactions > Gauge interactions > Abelian gauge,6
192db955,Running couplings,Physical Sciences > Physics > Particle Physics > Particle Interactions > Gauge interactions > Running couplings,6
f42da217,Chiral gauge,Physical Sciences > Physics > Particle Physics > Particle Interactions > Gauge interactions > Chiral gauge,6
efda3e2c,Topological terms,Physical Sciences > Physics > Particle Physics > Particle Interactions > Gauge interactions > Topological terms,6
49fc4b98,Gauge invariants,Physical Sciences > Physics > Particle Physics > Particle Interactions > Gauge interactions > Gauge invariants,6
34ebb178,Mott scattering,Physical Sciences > Physics > Particle Physics > Particle Interactions > Scattering processes > Mott scattering,6
20cfa81a,Proton decay,Physical Sciences > Physics > Particle Physics > Particle Interactions > Decay processes > Proton decay,6
3a8ac698,Neutron decay,Physical Sciences > Physics > Particle Physics > Particle Interactions > Decay processes > Neutron decay,6
ac518458,Lepton annihilation,Physical Sciences > Physics > Particle Physics > Particle Interactions > Annihilation > Lepton annihilation,6
0f8638fe,Hadron annihilation,Physical Sciences > Physics > Particle Physics > Particle Interactions > Annihilation > Hadron annihilation,6
2ab86d12,Particle–antiparticle,Physical Sciences > Physics > Particle Physics > Particle Interactions > Annihilation > Particle–antiparticle,6
5c50b24f,Three-photon mode,Physical Sciences > Physics > Particle Physics > Particle Interactions > Annihilation > Three-photon mode,6
ab3d1445,Two-photon mode,Physical Sciences > Physics > Particle Physics > Particle Interactions > Annihilation > Two-photon mode,6
d560a5dd,Weak-mediated,Physical Sciences > Physics > Particle Physics > Particle Interactions > Annihilation > Weak-mediated,6
5727a888,Gluonic channels,Physical Sciences > Physics > Particle Physics > Particle Interactions > Annihilation > Gluonic channels,6
ceeb9f9f,Neutrino channels,Physical Sciences > Physics > Particle Physics > Particle Interactions > Annihilation > Neutrino channels,6
a5ff0f56,In-flight annihilation,Physical Sciences > Physics > Particle Physics > Particle Interactions > Annihilation > In-flight annihilation,6
f6e7ec3e,At-rest annihilation,Physical Sciences > Physics > Particle Physics > Particle Interactions > Annihilation > At-rest annihilation,6
9b3e7bc2,Hard scattering,Physical Sciences > Physics > Particle Physics > Particle Interactions > Production mechanisms > Hard scattering,6
abdacb1b,Parton fusion,Physical Sciences > Physics > Particle Physics > Particle Interactions > Production mechanisms > Parton fusion,6
5db3fc88,Parton annihilation,Physical Sciences > Physics > Particle Physics > Particle Interactions > Production mechanisms > Parton annihilation,6
53bf5236,Electroweak production,Physical Sciences > Physics > Particle Physics > Particle Interactions > Production mechanisms > Electroweak production,6
0cd1e1e9,Photoproduction,Physical Sciences > Physics > Particle Physics > Particle Interactions > Production mechanisms > Photoproduction,6
6ef2276b,Diffractive production,Physical Sciences > Physics > Particle Physics > Particle Interactions > Production mechanisms > Diffractive production,6
dcd145aa,Resonant production,Physical Sciences > Physics > Particle Physics > Particle Interactions > Production mechanisms > Resonant production,6
d8045eb6,Coalescence,Physical Sciences > Physics > Particle Physics > Particle Interactions > Production mechanisms > Coalescence,6
4433e7d7,Fragmentation,Physical Sciences > Physics > Particle Physics > Particle Interactions > Production mechanisms > Fragmentation,6
9df6390a,Initial-state radiation,Physical Sciences > Physics > Particle Physics > Particle Interactions > Production mechanisms > Initial-state radiation,6
5398b178,Final-state radiation,Physical Sciences > Physics > Particle Physics > Particle Interactions > Production mechanisms > Final-state radiation,6
c9262032,Multi-parton interactions,Physical Sciences > Physics > Particle Physics > Particle Interactions > Production mechanisms > Multi-parton interactions,6
fb89ccfb,Ultraperipheral collisions,Physical Sciences > Physics > Particle Physics > Particle Interactions > Production mechanisms > Ultraperipheral collisions,6
6779ade8,Thermal production,Physical Sciences > Physics > Particle Physics > Particle Interactions > Production mechanisms > Thermal production,6
5800b393,Coherent production,Physical Sciences > Physics > Particle Physics > Particle Interactions > Production mechanisms > Coherent production,6
b60b1f4a,Cyclotron radiation,Physical Sciences > Physics > Particle Physics > Particle Interactions > Radiative processes > Cyclotron radiation,6
47ec0137,Cherenkov radiation,Physical Sciences > Physics > Particle Physics > Particle Interactions > Radiative processes > Cherenkov radiation,6
84753444,Transition radiation,Physical Sciences > Physics > Particle Physics > Particle Interactions > Radiative processes > Transition radiation,6
22dec7cc,Pair production,Physical Sciences > Physics > Particle Physics > Particle Interactions > Radiative processes > Pair production,6
bda858d6,Photoabsorption,Physical Sciences > Physics > Particle Physics > Particle Interactions > Radiative processes > Photoabsorption,6
328d25d6,String Fragmentation,Physical Sciences > Physics > Particle Physics > Particle Interactions > Hadronization > String Fragmentation,6
97f8ef75,Cluster Hadronization,Physical Sciences > Physics > Particle Physics > Particle Interactions > Hadronization > Cluster Hadronization,6
51e1a0d5,Color Confinement,Physical Sciences > Physics > Particle Physics > Particle Interactions > Hadronization > Color Confinement,6
3a9a0657,Parton Showering,Physical Sciences > Physics > Particle Physics > Particle Interactions > Hadronization > Parton Showering,6
4c4afae5,Charged-current,Physical Sciences > Physics > Particle Physics > Particle Interactions > Neutrino interactions > Charged-current,6
7c6a74e6,Neutral-current,Physical Sciences > Physics > Particle Physics > Particle Interactions > Neutrino interactions > Neutral-current,6
6ccb878a,Quasi-elastic,Physical Sciences > Physics > Particle Physics > Particle Interactions > Neutrino interactions > Quasi-elastic,6
49bddb74,Resonance production,Physical Sciences > Physics > Particle Physics > Particle Interactions > Neutrino interactions > Resonance production,6
1fd686cc,Deep inelastic,Physical Sciences > Physics > Particle Physics > Particle Interactions > Neutrino interactions > Deep inelastic,6
c7298bad,Coherent elastic,Physical Sciences > Physics > Particle Physics > Particle Interactions > Neutrino interactions > Coherent elastic,6
37d10e9b,Inverse beta,Physical Sciences > Physics > Particle Physics > Particle Interactions > Neutrino interactions > Inverse beta,6
b21c5eff,Glashow resonance,Physical Sciences > Physics > Particle Physics > Particle Interactions > Neutrino interactions > Glashow resonance,6
4c3c5a74,Neutrino-electron,Physical Sciences > Physics > Particle Physics > Particle Interactions > Neutrino interactions > Neutrino-electron,6
12fbb5d8,Neutrino-nucleus,Physical Sciences > Physics > Particle Physics > Particle Interactions > Neutrino interactions > Neutrino-nucleus,6
14ae0a05,Quark mixing,Physical Sciences > Physics > Particle Physics > Particle Interactions > Mixing phenomena > Quark mixing,6
ef302f96,Lepton mixing,Physical Sciences > Physics > Particle Physics > Particle Interactions > Mixing phenomena > Lepton mixing,6
58873ccc,Neutral meson mixing,Physical Sciences > Physics > Particle Physics > Particle Interactions > Mixing phenomena > Neutral meson mixing,6
d7f386cc,CKM matrix,Physical Sciences > Physics > Particle Physics > Particle Interactions > Mixing phenomena > CKM matrix,6
45c3abc3,PMNS matrix,Physical Sciences > Physics > Particle Physics > Particle Interactions > Mixing phenomena > PMNS matrix,6
e7a7692b,Spacetime Symmetries,Physical Sciences > Physics > Particle Physics > Symmetries > Continuous Symmetries > Spacetime Symmetries,6
c5b67227,Local Symmetries,Physical Sciences > Physics > Particle Physics > Symmetries > Continuous Symmetries > Local Symmetries,6
53e8bb86,Conformal Symmetries,Physical Sciences > Physics > Particle Physics > Symmetries > Continuous Symmetries > Conformal Symmetries,6
d0ad7bd2,Parity (P),Physical Sciences > Physics > Particle Physics > Symmetries > Discrete Symmetries > Parity (P),6
7078c549,Charge conjugation (C),Physical Sciences > Physics > Particle Physics > Symmetries > Discrete Symmetries > Charge conjugation (C),6
c4f6d3b9,Time reversal (T),Physical Sciences > Physics > Particle Physics > Symmetries > Discrete Symmetries > Time reversal (T),6
bd8af878,CP symmetry,Physical Sciences > Physics > Particle Physics > Symmetries > Discrete Symmetries > CP symmetry,6
f5f96eb5,Discrete symmetry breaking,Physical Sciences > Physics > Particle Physics > Symmetries > Discrete Symmetries > Discrete symmetry breaking,6
1fd8e0bc,Discrete anomalies,Physical Sciences > Physics > Particle Physics > Symmetries > Discrete Symmetries > Discrete anomalies,6
24b234f2,Abelian gauges,Physical Sciences > Physics > Particle Physics > Symmetries > Gauge Symmetries > Abelian gauges,6
ccfa6a68,Non-Abelian gauges,Physical Sciences > Physics > Particle Physics > Symmetries > Gauge Symmetries > Non-Abelian gauges,6
04771438,Local gauge groups,Physical Sciences > Physics > Particle Physics > Symmetries > Gauge Symmetries > Local gauge groups,6
e38929a0,Gauge connections,Physical Sciences > Physics > Particle Physics > Symmetries > Gauge Symmetries > Gauge connections,6
e4d6d205,Field strengths,Physical Sciences > Physics > Particle Physics > Symmetries > Gauge Symmetries > Field strengths,6
ab13b6c0,Lorentz Invariance,Physical Sciences > Physics > Particle Physics > Symmetries > Lorentz Symmetry > Lorentz Invariance,6
26b4bc06,Lorentz Violation,Physical Sciences > Physics > Particle Physics > Symmetries > Lorentz Symmetry > Lorentz Violation,6
573c3a42,Lorentz Group,Physical Sciences > Physics > Particle Physics > Symmetries > Lorentz Symmetry > Lorentz Group,6
b3fab533,CPT theorem,Physical Sciences > Physics > Particle Physics > Symmetries > CPT Symmetry > CPT theorem,6
8970d16c,CPT invariance,Physical Sciences > Physics > Particle Physics > Symmetries > CPT Symmetry > CPT invariance,6
451d5d0f,CPT violation,Physical Sciences > Physics > Particle Physics > Symmetries > CPT Symmetry > CPT violation,6
b4a8fc6b,CPT transformations,Physical Sciences > Physics > Particle Physics > Symmetries > CPT Symmetry > CPT transformations,6
21e00f13,CPT tests,Physical Sciences > Physics > Particle Physics > Symmetries > CPT Symmetry > CPT tests,6
eb81d54d,CPT constraints,Physical Sciences > Physics > Particle Physics > Symmetries > CPT Symmetry > CPT constraints,6
33f6ab3f,MSSM,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Supersymmetry > MSSM,6
ebfc9feb,Phenomenology,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Supersymmetry > Phenomenology,6
9dd14fce,String Theory SUSY,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Supersymmetry > String Theory SUSY,6
cdbfef1e,Type I Strings,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > String Theory > Type I Strings,6
c25c7f5c,Type II Strings,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > String Theory > Type II Strings,6
1a32f82a,Heterotic Strings,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > String Theory > Heterotic Strings,6
14eaa739,M-Theory,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > String Theory > M-Theory,6
9eb780b7,D-Branes,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > String Theory > D-Branes,6
60c5117c,Calabi-Yau Manifolds,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > String Theory > Calabi-Yau Manifolds,6
c49a23ca,AdS/CFT Correspondence,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > String Theory > AdS/CFT Correspondence,6
9a2dc8b5,String Compactification,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > String Theory > String Compactification,6
21a904b6,T-Duality,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > String Theory > T-Duality,6
1311a21c,S-Duality,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > String Theory > S-Duality,6
9225db6d,Kaluza–Klein theories,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Extra Dimensions > Kaluza–Klein theories,6
4d88a8bc,Large extra dimensions,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Extra Dimensions > Large extra dimensions,6
9c442175,Warped extra dimensions,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Extra Dimensions > Warped extra dimensions,6
9514d9f0,Universal extra dimensions,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Extra Dimensions > Universal extra dimensions,6
5f25c88f,Braneworld models,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Extra Dimensions > Braneworld models,6
be61941f,String compactifications,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Extra Dimensions > String compactifications,6
68ff8f10,T-duality and duals,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Extra Dimensions > T-duality and duals,6
eb4daf6e,Non-compact dimensions,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Extra Dimensions > Non-compact dimensions,6
6fdd2701,GUT Models,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Grand Unification > GUT Models,6
13819efe,Coupling Unification,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Grand Unification > Coupling Unification,6
29d7c90e,WIMP,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Dark Matter Models > WIMP,6
bf3dbfcf,Axion,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Dark Matter Models > Axion,6
ab1d78bf,Sterile neutrino,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Dark Matter Models > Sterile neutrino,6
43d24ffc,Asymmetric dark matter,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Dark Matter Models > Asymmetric dark matter,6
ceff18c0,Fuzzy dark matter,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Dark Matter Models > Fuzzy dark matter,6
4842e373,Primordial black holes,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Dark Matter Models > Primordial black holes,6
5d856baa,Hidden sector,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Dark Matter Models > Hidden sector,6
a9c1a170,Inelastic dark matter,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Dark Matter Models > Inelastic dark matter,6
89081b68,Light dark matter,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Dark Matter Models > Light dark matter,6
1a0e08de,Dirac Mass,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Neutrino Mass Models > Dirac Mass,6
e0ee3230,Majorana Mass,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Neutrino Mass Models > Majorana Mass,6
e1af7e04,Seesaw Mechanisms,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Neutrino Mass Models > Seesaw Mechanisms,6
40e1405b,Radiative Models,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Neutrino Mass Models > Radiative Models,6
18193188,Extended Technicolor,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Technicolor > Extended Technicolor,6
ee9f739d,Walking Technicolor,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Technicolor > Walking Technicolor,6
da4b7fbc,Topcolor Models,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Technicolor > Topcolor Models,6
554726d0,Conformal Technicolor,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Technicolor > Conformal Technicolor,6
4f5f89a3,Axion Properties,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Axion Physics > Axion Properties,6
03522a18,Axion Detection,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Axion Physics > Axion Detection,6
5f8c9ba7,Axion Cosmology,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Axion Physics > Axion Cosmology,6
c517663f,Axion Interactions,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Axion Physics > Axion Interactions,6
e7d21dd4,Spin networks,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Loop Quantum Gravity > Spin networks,6
de48b794,Spin foams,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Loop Quantum Gravity > Spin foams,6
22188869,Quantum geometry,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Loop Quantum Gravity > Quantum geometry,6
e05d1b5f,Area spectrum,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Loop Quantum Gravity > Area spectrum,6
4cd7c176,Volume spectrum,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Loop Quantum Gravity > Volume spectrum,6
3779c2cc,Ashtekar variables,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Loop Quantum Gravity > Ashtekar variables,6
e8ef8244,Holonomy-flux algebra,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Loop Quantum Gravity > Holonomy-flux algebra,6
296a103f,Diffeomorphism invariance,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Loop Quantum Gravity > Diffeomorphism invariance,6
3b1dc46a,Hamiltonian constraint,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Loop Quantum Gravity > Hamiltonian constraint,6
4d84b60e,Immirzi parameter,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Loop Quantum Gravity > Immirzi parameter,6
46724c8c,Loop quantization,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Loop Quantum Gravity > Loop quantization,6
15a8bd7f,Black hole entropy,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Loop Quantum Gravity > Black hole entropy,6
e21c4a9e,Semiclassical limit,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Loop Quantum Gravity > Semiclassical limit,6
846c9dbe,Matter coupling,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Loop Quantum Gravity > Matter coupling,6
c50c2aeb,Weave states,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Loop Quantum Gravity > Weave states,6
161b3fc9,Discrete spectra,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Loop Quantum Gravity > Discrete spectra,6
6485c598,Causal dynamical triangulations,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Quantum Gravity > Causal dynamical triangulations,6
61fdf257,Causal set theory,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Quantum Gravity > Causal set theory,6
e21bfeba,Group field theory,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Quantum Gravity > Group field theory,6
b97ce8fe,Spin foam models,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Quantum Gravity > Spin foam models,6
777defca,Noncommutative geometry,Physical Sciences > Physics > Particle Physics > Beyond Standard Model > Quantum Gravity > Noncommutative geometry,6
